iata,longitude,latitude,region
PBJ,168.235511,-16.431955,Other
PBL,-68.072998,10.4805,Other
PBM,-55.187801,5.45283,Caribbean
PBN,13.7655,-10.722,Other
PBO,117.7450027,-23.17110062,Pacific
PBP,-85.370796,9.85611,Other
PBQ,-61.1791,-11.6416,Other
PBR,-88.583801,15.7309,Central
PBT,-57.927101,-20.9046,Other
PBU,97.42630005,27.32990074,Pacific
PBX,-51.688152,-10.85935,Other
PBZ,23.328723,-34.08816,Atlantic
PCA,-157.714,58.9065,Other
PCB,106.7649994,-6.336959839,Other
PCC,-75.166667,1.916667,Other
PCD,-91.123703,43.01929855,Other
PCF,27.08189964,-26.67099953,Other
PCG,-90.25630188,17.26390076,Other
PCH,-84.941391,15.955,Other
PCJ,-57.860484,-22.289298,Other
PCL,-74.57430267,-8.377940178,South
PCM,-87.082199,20.622499,Other
PCN,173.9559937,-41.34609985,Pacific
PCO,-109.535826,23.575011,Other
PCP,7.41174,1.66294,Atlantic
PCQ,101.9,21.6475,Pacific
PCR,-67.4932,6.18472,Central
PCS,-41.525871,-7.061385,Other
PCT,-74.6588974,40.39920044,Other
PCU,-89.50450134,30.7859993,Other
PCV,-111.961998,27.069201,Other
PDA,-67.9062,3.85353,Central
PDB,-154.129994,59.796925,Domestic
PDC,164.999399,-21.316456,Other
PDD,32.838444,-26.826913,Other
PDE,139.403501,-26.122248,Other
PDF,-39.271131,-17.296976,Other
PDG,100.280998,-0.786917,Pacific
PDI,147.5158333,-6.445138889,Other
PDK,-84.30213,33.87633,Other
PDL,-25.69790077,37.74119949,Atlantic
PDM,-80.043347,7.534801,Other
PDN,137.264,-35.807,Other
PDO,103.8799973,-3.286070108,Other
PDP,-55.094299,-34.855099,South
PDR,-44.481,-5.3098,Other
PDS,-100.53524,28.627873,Mexico
PDT,-118.841003,45.695099,Domestic
PDU,-58.061901,-32.3633,Other
PDV,24.8508,42.067799,Atlantic
PDX,-122.598,45.588699,Domestic
PDZ,-62.231318,9.978672,Other
PEA,137.9628754,-35.75584629,Other
PEB,38.18073,-17.27276,Other
PEC,-136.235992,57.9552,Domestic
PED,15.73859978,50.01340103,Atlantic
PEE,56.021198,57.914501,Atlantic
PEF,13.774444,54.15778,Other
PEG,12.5132,43.095901,Atlantic
PEH,-61.8576,-35.8446,Other
PEI,-75.7395,4.81267,Central
PEK,116.5849991,40.08010101,Pacific
PEL,28.497222,-29.088056,Other
PEM,-69.22859955,-12.61359978,South
PEN,100.2770004,5.297140121,Pacific
PEP,130.091003,-14.1442,Other
PEQ,-103.5110016,31.38240051,Other
PER,115.9670029,-31.94029999,Pacific
PES,34.15470123,61.8852005,Atlantic
PET,-52.327952,-31.717253,South
PEU,-83.781197,15.2622,Central
PEV,18.242044,45.988891,Atlantic
PEW,71.51460266,33.9939003,Atlantic
PEX,57.130798,65.121101,Other
PEY,133,-31.91670036,Other
PEZ,45.02109909,53.11059952,Atlantic
PFA,126.65808,45.59886,Other
PFB,-52.32777,-28.243976,South
PFC,-123.961998,45.199799,Other
PFJ,-23.965,65.555801,Other
PFM,-111.1198,55.390002,Other
PFO,32.485699,34.717999,Atlantic
PFQ,47.8815,39.6036,Atlantic
PFR,20.590124,-4.329919,Other
PGA,-111.447716,36.924234,Domestic
PGB,141.5605,-7.0226,Other
PGC,-79.14589691,38.99489975,Other
PGD,-81.990501,26.9202,Domestic
PGE,146.1563889,-7.134444444,Other
PGF,2.87067,42.740398,Atlantic
PGH,79.473701,29.0334,Atlantic
PGI,20.804701,-7.35889,Other
PGK,106.139,-2.1622,Pacific
PGL,-88.52919769,30.46279907,Other
PGM,-151.830025,59.348355,Other
PGN,144.1084,-6.386,Other
PGO,-107.0559998,37.28630066,Other
PGQ,128.382116,0.917144,Pacific
PGR,-90.50779724,36.06290054,Other
PGS,-113.247002,35.528301,Other
PGU,52.737701,27.379601,Atlantic
PGV,-77.384262,35.635535,Domestic
PGX,0.815556,45.198101,Other
PGZ,-50.143822,-25.184476,South
PHA,108.952003,11.6335,Other
PHB,-41.731998,-2.89375,South
PHC,6.949590206,5.015490055,Atlantic
PHD,-81.41970062,40.47090149,Other
PHE,118.6259995,-20.37779999,Pacific
PHF,-76.492996,37.131901,Domestic
PHG,7.021389,4.846111,Other
PHH,84.0147,28.1838,Pacific
PHI,-45.105003,-2.477426,Other
PHK,-80.69339752,26.78499985,Other
PHL,-75.241096,39.871899,Domestic
PHN,-82.52890015,42.9109993,Other
PHO,-166.798996,68.348801,Domestic
PHP,-101.600933,44.048527,Other
PHQ,139.923996,-21.81110001,Pacific
PHR,178.0492,-18.2553,Other
PHS,100.278999,16.7829,Pacific
PHT,-88.38289642,36.33819962,Other
PHW,31.15539932,-23.93720055,Other
PHX,-112.005905,33.435302,Domestic
PHY,101.1949997,16.6760006,Other
PIA,-89.693298,40.6642,Domestic
PIB,-89.337097,31.4671,Domestic
PIC,-72.090573,21.874661,Other
PIE,-82.687401,27.9102,Domestic
PIF,120.482002,22.700199,Other
PIH,-112.5960007,42.90980148,Domestic
PIK,-4.587019,55.502003,Atlantic
PIL,-58.319067,-26.881981,Other
PIM,-84.88240051,32.84069824,Other
PIN,-56.777625,-2.673521,South
PIO,-76.220299,-13.7449,South
PIP,-157.572006,57.580399,Domestic
PIQ,-60.381,5.356667,Other
PIR,-100.2860031,44.38270187,Domestic
PIS,0.306666,46.5877,Atlantic
PIT,-80.232903,40.491501,Domestic
PIU,-80.61640167,-5.205749989,South
PIV,-44.86029816,-17.31690025,Other
PIW,-97.16419983,55.58890152,Other
PIX,-28.441299,38.554298,Atlantic
PIZ,-163.005005,69.732903,Domestic
PJA,23.074894,67.244569,Other
PJB,-111.3389969,34.25680161,Other
PJC,-55.829993,-22.641427,Other
PJG,64.1325,26.9545,Other
PJM,-83.30000305,8.533329964,Central
PKA,-161.778,60.7029,Other
PKB,-81.439201,39.3451,Domestic
PKC,158.451863,53.16764,Pacific
PKD,-95.073095,46.9006,Other
PKE,148.2389984,-33.13140106,Pacific
PKF,-90.42440033,45.95500183,Other
PKG,100.5530014,4.244719982,Other
PKJ,-90.741699,15.9975,Other
PKK,95.11125,21.4043,Other
PKM,-59.8819,7.7424,Other
PKN,111.672997,-2.7052,Pacific
PKO,2.609679937,9.357689857,Other
PKP,-138.812621,-14.80955,Pacific
PKR,83.981203,28.200621,Atlantic
PKT,129.529538,-14.249701,Other
PKU,101.444321,0.458647,Pacific
PKV,28.39559937,57.78390121,Atlantic
PKW,27.8288,-22.0583,Other
PKX,116.41092,39.509945,Pacific
PKY,113.943388,-2.227146,Pacific
PKZ,105.7809982,15.13210011,Pacific
PLA,-75.642042,3.197051,Other
PLD,-85.4814,9.87051,Other
PLE,142.975774,-5.372407,Other
PLF,14.925,9.37806,Other
PLJ,-88.361511,16.536957,Central
PLK,-93.22889709,36.62590027,Other
PLL,-59.986301,-3.14604,Other
PLM,104.698147,-2.897653,Pacific
PLN,-84.79669952,45.57089996,Domestic
PLO,135.8800049,-34.6053009,Pacific
PLQ,21.09390068,55.97320175,Atlantic
PLR,-86.24909973,33.55879974,Other
PLS,-72.268321,21.773697,Caribbean
PLT,-74.7833,9.8,Other
PLU,-43.950316,-19.85074,Other
PLV,34.397202,49.5686,Other
PLW,119.908647,-0.916462,Pacific
PLX,80.234398,50.351295,Atlantic
PLY,-86.300499,41.365101,Other
PLZ,25.6173,-33.984901,Atlantic
PMA,39.811401,-5.25726,Atlantic
PMB,-97.24079895,48.94250107,Other
PMC,-73.09400177,-41.43889999,South
PMD,-118.084999,34.629398,Other
PMF,10.29705,44.826351,Atlantic
PMG,-55.702599,-22.549601,South
PMH,-82.84729767,38.84049988,Other
PMI,2.73881,39.551701,Atlantic
PMK,146.5809937,-18.75530052,Pacific
PML,-160.561005,56.006001,Domestic
PMN,149.4766,-9.7469,Other
PMO,13.091,38.175999,Atlantic
PMP,143.5102778,-6.499166667,Other
PMQ,-70.978699,-46.537899,Other
PMR,175.617004,-40.320599,Pacific
PMS,38.316898,34.5574,Other
PMT,-59.713841,4.699587,Other
PMV,-63.96659851,10.91260338,Caribbean
PMW,-48.356998,-10.2915,South
PMY,-65.1027,-42.7592,South
PMZ,-83.468597,8.95103,Other
PNA,-1.64633,42.77,Atlantic
PNB,-48.3997,-10.719402,Other
PNC,-97.09980011,36.73199844,Other
PND,-88.808296,16.1024,Central
PNE,-75.010614,40.082406,Other
PNG,-48.5312,-25.5401,Other
PNH,104.844002,11.5466,Pacific
PNI,158.2089996,6.985099792,Pacific
PNJ,120.80954,37.80473,Other
PNK,109.403999,-0.150711,Pacific
PNL,11.9689,36.816502,Atlantic
PNN,-67.56439972,45.20069885,Other
PNP,148.3090057,-8.80453968,Pacific
PNQ,73.919701,18.5821,Atlantic
PNR,11.8866,-4.81603,Atlantic
PNS,-87.1866,30.4734,Domestic
PNT,-72.529078,-51.67067,South
PNU,-112.3919983,37.84519958,Other
PNV,24.46080017,55.72940063,Other
PNX,-96.673698,33.7141,Other
PNY,79.812,11.968,Atlantic
PNZ,-40.569098,-9.362422,South
POA,-51.166592,-29.994712,South
POB,-79.014503,35.170898,Other
POC,-117.7819977,34.09159851,Other
POD,-14.964957,16.678155,Other
POE,-93.1917038,31.0447998,Other
POF,-90.324898,36.773899,Other
POG,8.754380226,-0.711739004,Atlantic
POH,-94.647301,42.742802,Other
POI,-65.723734,-19.543331,Other
POJ,-46.491292,-18.672673,South
POL,40.524867,-12.993302,Atlantic
POM,147.2200012,-9.443380356,Pacific
PON,-89.41609955,16.32579994,Other
POO,-46.569768,-21.842529,Other
POP,-70.57,19.7579,Caribbean
POR,21.799999,61.4617,Other
POS,-61.3372,10.5954,Caribbean
POT,-76.53450012,18.19879913,Other
POU,-73.88420105,41.62659836,Other
POV,21.31559944,49.02970123,Other
POW,13.615951,45.47201,Other
POX,2.035543,49.096064,Other
POY,-108.7929993,44.86719894,Other
POZ,16.823359,52.421598,Atlantic
PPA,-100.9960022,35.61299896,Other
PPB,-51.424599,-22.1751,South
PPC,-150.6439972,66.81410217,Other
PPE,-113.305177,31.351987,Other
PPF,-95.5062027,37.32989883,Other
PPG,-170.710007,-14.331,Pacific
PPH,-61.520262,4.570275,Other
PPI,137.994995,-33.238899,Other
PPJ,106.5625,-5.644444,Other
PPK,69.183273,54.774702,Atlantic
PPL,86.585019,27.517752,Other
PPM,-80.11109924,26.24710083,Other
PPN,-76.6093,2.4544,Central
PPP,148.553583,-20.494416,Pacific
PPQ,174.9889984,-40.90470123,Pacific
PPR,100.370154,0.845431,Other
PPS,118.759003,9.74212,Pacific
PPT,-149.606995,-17.553699,Pacific
PPU,97.44979858,18.06669998,Other
PPV,-133.6100006,56.3288002,Domestic
PPW,-2.900279999,59.35169983,Other
PPX,149.477,-9.99,Other
PPY,-45.919102,-22.2892,Other
PPZ,-67.447508,6.220095,Other
PQC,103.9931,10.1698,Pacific
PQD,81.56773567,7.923106596,Other
PQI,-68.0448,46.688999,Domestic
PQM,-92.015484,17.533153,Mexico
PQQ,152.8630066,-31.43580055,Pacific
PQS,-162.941944,61.96169,Domestic
PQT,-51.300917,69.995861,Atlantic
PRA,-60.4804,-31.7948,South
PRB,-120.6269989,35.67290115,Other
PRC,-112.419998,34.654499,Domestic
PRD,119.571945,-20.119428,Other
PRE,-71.983333,5.733333,Other
PRG,14.259911,50.100874,Atlantic
PRH,100.165001,18.1322,Other
PRI,55.691561,-4.319256,Atlantic
PRK,22.77059937,-29.68359947,Other
PRM,-8.58396,37.1493,Atlantic
PRN,21.035801,42.5728,Atlantic
PRO,-94.15989685,41.82799911,Other
PRP,8.88975,41.660599,Other
PRQ,-60.492222,-26.753611,Other
PRR,-61.055489,5.81724,Other
PRS,161.4250031,-9.641670227,Pacific
PRU,95.26599884,18.82449913,Other
PRV,17.404699,49.4258,Other
PRW,-90.275978,45.538313,Other
PRX,-95.45079803,33.63660049,Other
PRY,28.224199,-25.6539,Other
PRZ,-120.9039993,44.28699875,Other
PSA,10.3927,43.683899,Atlantic
PSB,-78.087303,40.884399,Other
PSC,-119.119003,46.264702,Domestic
PSD,32.240582,31.279285,Other
PSE,-66.56300354,18.00830078,Caribbean
PSF,-73.2929,42.4268,Other
PSG,-132.9450073,56.80170059,Domestic
PSH,8.686944,54.308887,Other
PSI,63.3451,25.290501,Other
PSJ,120.659241,-1.414121,Pacific
PSK,-80.67849731,37.13729858,Other
PSL,-3.37222,56.439201,Other
PSM,-70.82330322,43.07789993,Domestic
PSN,-95.70629883,31.77969933,Other
PSO,-77.2915,1.39625,Central
PSP,-116.507004,33.8297,Domestic
PSQ,-75.29959869,39.85900116,Other
PSR,14.1811,42.431702,Atlantic
PSS,-55.9707,-27.3858,South
PSU,112.940217,0.834579,Pacific
PSW,-46.66180038,-20.73220062,Other
PSX,-96.25099945,28.72750092,Other
PSY,-57.77759933,-51.68569946,Other
PSZ,-57.820599,-18.975301,Other
PTA,-154.325863,60.201681,Domestic
PTB,-77.50740051,37.18379974,Other
PTC,-133.597,55.803,Other
PTD,-134.647995,56.246799,Other
PTF,177.196996,-17.778448,Other
PTG,29.458615,-23.845269,Atlantic
PTH,-158.630219,56.957893,Domestic
PTJ,141.470993,-38.31809998,Other
PTK,-83.42009735,42.66550064,Other
PTL,-81.02577,-4.08687,Other
PTM,-70.174435,7.575479,Other
PTN,-91.33899689,29.70949936,Other
PTO,-52.694463,-26.217184,South
PTP,-61.531799,16.265301,Caribbean
PTQ,-52.236099,-1.74145,South
PTS,-94.731102,37.449501,Other
PTT,-98.74690247,37.70159912,Other
PTU,-161.827927,59.017675,Other
PTV,-119.0630035,36.02959824,Other
PTW,-75.556702,40.239601,Other
PTX,-76.0857,1.85777,Central
PTY,-79.383499,9.07136,Central
PTZ,-78.062698,-1.50524,Other
PUA,150.2361,-2.395,Other
PUB,-104.497002,38.289101,Domestic
PUC,-110.751,39.613899,Other
PUD,-65.9041,-47.7353,Other
PUE,-77.417399,8.668813,Other
PUF,-0.418611,43.380001,Atlantic
PUG,137.7169952,-32.50690079,Other
PUJ,-68.363403,18.5674,Caribbean
PUK,-137.016291,-18.295726,Pacific
PUL,-122.6470032,47.73400116,Other
PUN,26.348146,-1.390698,Other
PUP,-1.148472,11.179139,Other
PUQ,-70.854599,-53.002602,South
PUR,-67.551155,-11.107663,Other
PUS,128.938004,35.179501,Pacific
PUT,77.79109955,14.14929962,Other
PUU,-76.5008,0.505228,Central
PUV,164.09935,-20.289155,Other
PUW,-117.11163,46.741601,Domestic
PUX,-72.946701,-41.3494,Other
PUY,13.9222,44.893501,Atlantic
PUZ,-83.38670349,14.0472002,Central
PVA,-81.357977,13.357461,Central
PVC,-70.2213974,42.07189941,Domestic
PVD,-71.425668,41.725038,Domestic
PVE,-78.946631,9.559212,Other
PVF,-120.7529984,38.7242012,Other
PVG,121.805,31.1434,Pacific
PVH,-63.90242,-8.707854,South
PVI,-52.488499,-23.089899,Other
PVK,20.765301,38.925499,Atlantic
PVL,-82.570051,37.560795,Other
PVO,-80.472198,-1.04165,Other
PVR,-105.254391,20.679913,Mexico
PVS,-173.2429962,64.37809753,Other
PVU,-111.723,40.2192,Domestic
PVW,-101.717003,34.168098,Other
PWA,-97.64710236,35.53419876,Other
PWD,-104.5339966,48.79029846,Other
PWE,170.597,69.783302,Pacific
PWI,36.4164,11.3126,Other
PWK,-87.901494,42.114222,Other
PWL,109.414612,-7.461342,Other
PWM,-70.309303,43.646198,Domestic
PWN,-74.3461,22.8297,Other
PWO,28.926285,-8.400768,Other
PWQ,77.07389832,52.19499969,Atlantic
PWR,-134.651001,56.381001,Other
PWT,-122.7649994,47.49020004,Other
PWY,-109.8069992,42.79550171,Other
PXA,103.379167,-4.0225,Other
PXH,135.5244,-29.716,Pacific
PXL,-110.4229965,35.79169846,Other
PXM,-97.0891,15.876808,Mexico
PXO,-16.35000038,33.07339859,Atlantic
PXR,103.4980011,14.86830044,Other
PXU,108.0169983,14.00450039,Pacific
PYA,-74.457,5.93904,Other
PYB,82.552478,18.879549,Atlantic
PYC,-78.235273,9.30692,Other
PYE,-158.03241,-9.01437,Other
PYG,88.587196,27.2313,Other
PYH,-67.606102,5.61999,Caribbean
PYJ,112.029999,66.400398,Pacific
PYK,50.826698,35.7761,Other
PYL,-147.9190063,60.68529892,Other
PYM,-70.728798,41.909,Other
PYN,-78.166667,1.8,Other
PYO,-75.85022,0.115949,Other
PYR,21.292601,37.9207,Other
PYS,-121.616528,39.71029,Other
PYT,-46.883099,-17.242599,South
PYV,-77.687,8.1528,Other
PYY,98.435904,19.372054,Other
PZA,-71.8866,5.87615,Other
PZB,30.39870071,-29.64900017,Atlantic
PZE,-5.513946,50.130376,Other
PZH,69.46360016,31.35840034,Other
PZI,101.79852,26.54,Pacific
PZK,-165.8393,-10.9145,Other
PZL,32.30970001,-27.84939957,Other
PZO,-62.760399,8.28853,Caribbean
PZR,-77.363913,4.961621,Other
PZS,-72.63710022,-38.76679993,Other
PZU,37.23410034,19.43359947,Atlantic
PZY,17.82839966,48.62519836,Other
QBC,-126.596001,52.387501,Domestic
QCH,-40.579362,-19.487476,Other
QCP,-36.54027939,-6.280832767,Other
QCU,-52.340369,68.744273,Atlantic
QCY,-0.166014,53.092999,Other
QDB,-52.94079971,-30.00189972,Other
QDV,-46.943921,-23.180861,Other
QDY,126.29662,36.593781,Other
QFG,-45.914062,60.61972,Other
QFI,-53.173528,68.147226,Atlantic
QFN,-44.656935,60.004694,Atlantic
QFX,-45.431428,60.99229,Other
QGF,-51.48939896,-29.71940041,Other
QGP,-36.4716,-8.83428,South
QGQ,-53.62187,67.940663,Atlantic
QGU,136.869995,35.3941,Other
QHN,-46.40055466,-12.43388939,Other
QHR,39.0059,8.7163,Other
QHU,9.138333321,54.50999832,Other
QHV,-51.08169937,-29.69610023,Other
QIG,-39.294448,-6.346319,South
QIT,-40.27719879,-15.24450016,Other
QJB,49.405102,27.039,Other
QJE,-53.123295,68.857926,Atlantic
QJH,-47.156249,60.780959,Other
QJI,-51.832262,68.634253,Atlantic
QJP,127.176633,37.864555,Other
QMH,7.2708,35.8797,Other
QMJ,49.268599,32.001719,Other
QNS,-51.144413,-29.945928,Other
QOQ,-46.024722,60.537778,Other
QOW,7.206029892,5.427060127,Atlantic
QPG,103.910004,1.36042,Other
QPS,-47.341207,-21.984692,Other
QPW,-53.460208,68.312657,Atlantic
QRA,28.151199,-26.2425,Other
QRF,-60.480294,-35.145811,Other
QRM,148.225006,-32.214699,Other
QRO,-100.185997,20.6173,Mexico
QRW,5.8187,5.59821,Atlantic
QRY,-53.441459,68.140881,Atlantic
QSC,-47.903851,-21.875032,Other
QSF,5.32449007,36.17810059,Atlantic
QSI,37.3269,-3.36333,Other
QSR,14.9113,40.620399,Atlantic
QSX,-57.474172,6.244324,Other
QSZ,77.056149,38.24542,Pacific
QUB,12.8231,26.567499,Other
QUG,-0.760073,50.859832,Other
QUO,8.093,4.8725,Atlantic
QUV,-44.286916,60.148357,Atlantic
QUW,-45.382445,60.597376,Atlantic
RAA,152.4385,-4.2096,Other
RAB,152.380005,-4.34046,Pacific
RAC,-87.81520081,42.76060104,Other
RAD,-64.617369,18.418273,Other
RAE,41.13819885,30.90660095,Atlantic
RAF,-61.5017,-31.2825,Other
RAG,174.860001,-37.804699,Other
RAH,43.49060059,29.62639999,Atlantic
RAI,-23.484728,14.941126,Atlantic
RAJ,70.77950287,22.30920029,Other
RAK,-8.0363,31.606899,Atlantic
RAL,-117.445,33.9519,Other
RAM,134.897995,-12.35639954,Other
RAN,12.224996,44.364291,Other
RAO,-47.774053,-21.134314,South
RAP,-103.0569992,44.04529953,Domestic
RAQ,122.566352,-4.763298,Pacific
RAR,-159.806,-21.2027,Pacific
RAS,49.617778,37.323333,Atlantic
RAV,-70.21137,6.316404,Other
RAW,155.571389,-6.220556,Other
RAX,148.0480556,-9.632916667,Other
RAZ,73.798103,33.849701,Other
RBA,-6.75152,34.051498,Atlantic
RBB,-59.602402,-4.40634,South
RBC,142.773042,-34.642887,Other
RBD,-96.86820221,32.68090057,Other
RBE,106.9869995,13.72999954,Other
RBF,-116.856003,34.263802,Other
RBG,-123.3560028,43.23880005,Other
RBI,179.9757,-16.5337,Other
RBJ,141.0390015,45.45500183,Other
RBK,-117.127998,33.5742,Other
RBL,-122.2519989,40.15069962,Other
RBM,12.516667,48.900833,Other
RBO,-59.765339,-18.328224,Other
RBP,149.8322222,-9.971111111,Other
RBQ,-67.496803,-14.4279,South
RBR,-67.893984,-9.869031,South
RBS,148.6100006,-37.79000092,Other
RBT,37.999996,2.344254,Other
RBU,117.155199,-20.763898,Other
RBV,157.6430054,-8.168060303,Pacific
RBW,-80.64060211,32.92100143,Other
RBX,29.669073,6.831074,Other
RBY,-155.470001,64.727203,Domestic
RBZ,66.775825,39.030067,Other
RCA,-103.1039963,44.14500046,Other
RCB,32.09209824,-28.74099922,Atlantic
RCE,-123.139,48.612301,Other
RCH,-72.926,11.5262,Central
RCK,-96.98970032,30.63159943,Other
RCL,167.835007,-15.472,Other
RCM,143.1150055,-20.70190048,Pacific
RCO,-0.983056,45.887798,Other
RCQ,-59.683333,-29.210278,Other
RCR,-86.18170166,41.06560135,Other
RCS,0.503333,51.351898,Other
RCT,-85.51670074,43.90000153,Other
RCU,-64.261299,-33.085098,South
RCY,-74.836302,23.68344,Caribbean
RDA,135.201004,-18.95330048,Other
RDB,-162.899002,68.032097,Other
RDC,-49.9799,-8.03329,Other
RDD,-122.2929993,40.50899887,Domestic
RDE,133.295867,-1.591154,Other
RDG,-75.965202,40.378502,Other
RDL,33.15535,30.410714,Other
RDM,-121.150002,44.254101,Domestic
RDN,103.004942,5.764804,Other
RDO,21.214742,51.38937,Atlantic
RDP,87.243,23.6225,Atlantic
RDR,-97.40119934,47.96110153,Other
RDS,-68.904198,-37.390598,Other
RDT,-15.656376,16.437816,Other
RDU,-78.787498,35.877602,Domestic
RDV,-157.350006,61.788101,Domestic
RDZ,2.48267,44.407902,Atlantic
REA,-136.43855,-18.46652,Pacific
REB,12.752222,53.306389,Other
REC,-34.923316,-8.125984,South
RED,-77.62680054,40.67739868,Other
REE,-102.0370026,33.59030151,Other
REG,15.6516,38.071201,Atlantic
REI,-52.132745,4.31339,Other
REL,-65.2703,-43.2105,South
REN,55.45669937,51.79579926,Atlantic
REO,-117.8850021,42.57770157,Other
REQ,62.196819,29.04692,Other
RER,-91.697001,14.521431,Central
RES,-59.0561,-27.45,South
RET,12.101575,67.526482,Atlantic
REU,1.16717,41.1474,Atlantic
REW,81.220299,24.503401,Atlantic
REX,-98.2285,26.0089,Mexico
REY,-67.353401,-14.3044,Other
REZ,-44.480301,-22.4785,Other
RFA,23.92779922,4.988609791,Other
RFD,-89.097198,42.1954,Domestic
RFG,-97.322998,28.2936,Other
RFK,-90.845144,32.953543,Other
RFN,-15.9183,66.406403,Other
RFP,-151.466003,-16.7229,Pacific
RFR,-83.88760376,10.32740021,Other
RFS,-84.4088974,13.88969994,Other
RGA,-67.7494,-53.7777,South
RGH,88.795601,25.2617,Other
RGI,-147.6609955,-14.95429993,Pacific
RGK,85.836539,51.969204,Atlantic
RGL,-69.3126,-51.6089,South
RGN,96.1332016,16.90730095,Pacific
RGO,129.647555,41.428538,Other
RGR,-98.68280029,32.45259857,Other
RGS,-3.62076,42.357601,Atlantic
RGT,102.334999,-0.352808,Pacific
RHA,-22.20611572,65.45262909,Other
RHD,-64.93595,-27.4966,South
RHG,29.631343,-1.496873,Other
RHI,-89.46749878,45.63119888,Domestic
RHL,119.9590302,-22.62581589,Other
RHN,16.6478,-27.8764,Other
RHO,28.086201,36.405399,Atlantic
RHP,86.061401,27.393999,Other
RHT,101.546,39.225,Other
RHV,-121.8190002,37.332901,Other
RIA,-53.688202,-29.711399,South
RIB,-66.075468,-11.009355,South
RIC,-77.319702,37.505199,Domestic
RID,-84.842796,39.757198,Other
RIE,-91.773127,45.423024,Other
RIF,-112.101603,38.734068,Other
RIG,-52.167184,-32.083065,Other
RIH,-80.12789917,8.375880241,Central
RIJ,-77.160004,-6.06786,Other
RIL,-107.726997,39.526299,Domestic
RIM,-77.501198,-6.39231,Other
RIN,157.1430054,-8.126390457,Other
RIR,-117.411003,33.9897,Other
RIS,141.1860046,45.24200058,Pacific
RIV,-117.259003,33.880699,Other
RIW,-108.459999,43.064201,Domestic
